seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom,Latitude,Longitude
AGENT,3.0,BHK,Independent House,Palavakkam,"24,000",1600.0,Semi-Furnished,3 bathrooms,12.95999,80.2560268
AGENT,4.0,BHK,Independent House,Neelankarai,1,4000.0,Semi-Furnished,4 bathrooms,12.9454955,80.2574692
AGENT,3.0,BHK,Apartment,Perungudi,"27,000",1800.0,Semi-Furnished,3 bathrooms,12.9710239,80.2418051
AGENT,4.0,BHK,Independent Floor,Kottivakkam,"80,000",4000.0,Furnished,North facing,12.9705053,80.2615033
AGENT,3.0,BHK,Independent Floor,Palavakkam,"30,000",1600.0,Semi-Furnished,3 bathrooms,12.95999,80.2560268
AGENT,4.0,BHK,Independent House,Neelankarai,2,4500.0,Semi-Furnished,North facing,12.9454955,80.2574692
AGENT,3.0,BHK,Independent House,Thiruvanmiyur,"27,000",1500.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Independent House,Perungudi,"20,000",1500.0,Semi-Furnished,2 bathrooms,12.9710239,80.2418051
AGENT,2.0,BHK,Apartment,Perungudi,"21,000",1250.0,Furnished,2 bathrooms,12.9710239,80.2418051
AGENT,4.0,BHK,Villa,Thoraipakkam,"50,000",3100.0,Semi-Furnished,4 bathrooms,12.9536397,80.1628158
AGENT,3.0,BHK,Independent House,Neelankarai,"21,000",1700.0,Semi-Furnished,,12.9454955,80.2574692
AGENT,3.0,BHK,Independent Floor,Thiruvanmiyur,"28,000",1700.0,Semi-Furnished,,12.9858948,80.2644215
AGENT,3.0,BHK,Independent Floor,Thiruvanmiyur,"28,000",1650.0,Semi-Furnished,,12.9858948,80.2644215
AGENT,4.0,BHK,Villa,Neelankarai,1.17,2800.0,Furnished,4 bathrooms,12.9454955,80.2574692
AGENT,2.0,BHK,Independent House,Kottivakkam,"20,000",1100.0,Semi-Furnished,2 bathrooms,12.9705053,80.2615033
AGENT,5.0,BHK,Independent Floor,Thiruvanmiyur,"55,000",2800.0,Semi-Furnished,5 bathrooms,12.9858948,80.2644215
AGENT,2.0,BHK,Apartment,Palavakkam,"18,000",1000.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,3.0,BHK,Apartment,Palavakkam,"35,000",1800.0,Semi-Furnished,3 bathrooms,12.95999,80.2560268
AGENT,4.0,BHK,Independent House,Kottivakkam,"70,000",3500.0,Semi-Furnished,4 bathrooms,12.9705053,80.2615033
AGENT,3.0,BHK,Independent House,Thiruvanmiyur,"28,000",1800.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Independent Floor,Kottivakkam,"30,000",1100.0,Semi-Furnished,3 bathrooms,12.9705053,80.2615033
AGENT,3.0,BHK,Villa,Palavakkam,"60,000",3000.0,Furnished,3 bathrooms,12.95999,80.2560268
AGENT,3.0,BHK,Independent House,Palavakkam,"39,200",1400.0,Semi-Furnished,3 bathrooms,12.95999,80.2560268
AGENT,2.0,BHK,Apartment,Palavakkam,"19,200",1200.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,2.0,BHK,Independent House,Palavakkam,"20,000",1000.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,3.0,BHK,Apartment,Palavakkam,"26,000",1600.0,Semi-Furnished,3 bathrooms,12.95999,80.2560268
AGENT,3.0,BHK,Independent Floor,Palavakkam,"35,000",1800.0,Semi-Furnished,3 bathrooms,12.95999,80.2560268
AGENT,3.0,BHK,Independent House,Kottivakkam,"35,000",2400.0,Furnished,3 bathrooms,12.9705053,80.2615033
AGENT,3.0,BHK,Villa,Neelankarai,"35,000",1800.0,Semi-Furnished,3 bathrooms,12.9454955,80.2574692
AGENT,3.0,BHK,Villa,Thiruvanmiyur,"38,000",1800.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,2.0,BHK,Apartment,Palavakkam,"20,000",1200.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,3.0,BHK,Apartment,Kotivakkam,"20,000",1800.0,Semi-Furnished,3 bathrooms,12.96954,80.2575889
AGENT,3.0,BHK,Apartment,Kotivakkam,"18,000",1400.0,Furnished,3 bathrooms,12.96954,80.2575889
AGENT,3.0,BHK,Independent Floor,Neelankarai,"50,000",2200.0,Furnished,3 bathrooms,12.9454955,80.2574692
AGENT,3.0,BHK,Independent House,Kottivakkam,"35,000",1800.0,Furnished,3 bathrooms,12.9705053,80.2615033
AGENT,5.0,BHK,Independent House,Thiruvanmiyur,1.3,3000.0,Semi-Furnished,4 bathrooms,12.9858948,80.2644215
AGENT,2.0,BHK,Independent House,Kottivakkam,"23,000",1200.0,Semi-Furnished,3 bathrooms,12.9705053,80.2615033
AGENT,2.0,BHK,Apartment,Semmancheri,"17,000",1125.0,Semi-Furnished,2 bathrooms,12.8751861,80.2106332
AGENT,4.0,BHK,Independent House,Neelankarai,"60,000",3500.0,Semi-Furnished,4 bathrooms,12.9454955,80.2574692
AGENT,3.0,BHK,Independent Floor,Thiruvanmiyur,"27,000",1500.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Independent Floor,Thiruvanmiyur,"25,000",2000.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,2.0,BHK,Independent Floor,Palavakkam,"18,000",1100.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,2.0,BHK,Independent Floor,Thiruvanmiyur,"20,000",1000.0,Furnished,2 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Independent Floor,Thiruvanmiyur,"22,000",1500.0,Semi-Furnished,2 bathrooms,12.9858948,80.2644215
AGENT,4.0,BHK,Independent House,Kottivakkam,"60,000",3400.0,Semi-Furnished,4 bathrooms,12.9705053,80.2615033
AGENT,4.0,BHK,Independent Floor,Kottivakkam,"60,000",3400.0,Furnished,4 bathrooms,12.9705053,80.2615033
AGENT,1.0,BHK,Independent Floor,Palavakkam,"10,000",700.0,Semi-Furnished,1 bathrooms,12.95999,80.2560268
AGENT,2.0,BHK,Independent Floor,Palavakkam,"18,000",1100.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,2.0,BHK,Independent Floor,Palavakkam,"16,000",1000.0,Semi-Furnished,2 bathrooms,12.95999,80.2560268
AGENT,4.0,BHK,Independent House,Neelankarai,"60,000",3500.0,Semi-Furnished,4 bathrooms,12.9454955,80.2574692
AGENT,3.0,BHK,Independent Floor,Kottivakkam,"25,000",1800.0,Semi-Furnished,3 bathrooms,12.9705053,80.2615033
AGENT,2.0,BHK,Independent Floor,Thiruvanmiyur,"22,000",850.0,Furnished,2 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"35,000",1600.0,Semi-Furnished,2 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"40,000",1900.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Besant Nagar,"70,000",2500.0,Semi-Furnished,3 bathrooms,12.9996907,80.2682259
AGENT,3.0,BHK,Apartment,Besant Nagar,"75,000",2500.0,Semi-Furnished,3 bathrooms,12.9996907,80.2682259
AGENT,2.0,BHK,Apartment,Besant Nagar,"50,000",1450.0,Furnished,2 bathrooms,12.9996907,80.2682259
AGENT,3.0,BHK,Apartment,Besant Nagar,"42,000",1550.0,Semi-Furnished,3 bathrooms,12.9996907,80.2682259
AGENT,2.0,BHK,Apartment,Thiruvanmiyur,"30,000",1350.0,Semi-Furnished,2 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"35,000",1450.0,Unfurnished,2 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"47,000",1700.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"53,000",1800.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"85,000",1750.0,Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Adyar,"85,000",2300.0,Semi-Furnished,3 bathrooms,13.00645,80.2577791
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"45,000",1800.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,1.0,BHK,Independent Floor,Kotivakkam,"14,000",700.0,Furnished,1 bathrooms,12.96954,80.2575889
AGENT,2.0,BHK,Independent Floor,Thoraipakkam,"25,000",1200.0,Furnished,,12.9536397,80.1628158
AGENT,2.0,BHK,Independent Floor,tambaram west,"15,000",900.0,Unfurnished,2 bathrooms,12.9257923,80.1179194
AGENT,1.0,BHK,Independent Floor,Kotivakkam,"14,000",700.0,Furnished,1 bathrooms,12.96954,80.2575889
AGENT,2.0,BHK,Independent Floor,Kotivakkam,"18,000",1000.0,Furnished,2 bathrooms,12.96954,80.2575889
AGENT,1.0,RK,Studio Apartment,Kotivakkam,"11,000",500.0,Furnished,1 bathrooms,12.96954,80.2575889
AGENT,1.0,BHK,Apartment,Thoraipakkam OMR,"16,000",600.0,Unfurnished,1 bathrooms,12.9532329,80.2334136
AGENT,2.0,BHK,Apartment,Thoraipakkam OMR,"16,000",1060.0,Semi-Furnished,2 bathrooms,12.9532329,80.2334136
AGENT,4.0,BHK,Independent House,Thoraipakkam OMR,"50,000",3200.0,Furnished,4 bathrooms,12.9532329,80.2334136
AGENT,1.0,BHK,Independent Floor,Thoraipakkam,"14,000",700.0,Furnished,,12.9536397,80.1628158
AGENT,3.0,BHK,Apartment,Padur,"14,000",1400.0,Semi-Furnished,1 bathrooms,12.8052162,80.2240356
AGENT,4.0,BHK,Apartment,Thoraipakkam OMR,"55,000",2450.0,Semi-Furnished,,12.9532329,80.2334136
AGENT,1.0,BHK,Apartment,Perumbakkam,"11,000",1000.0,Semi-Furnished,1 bathrooms,12.2202453,78.9945343
AGENT,2.0,BHK,Independent Floor,Thoraipakkam,"20,000",1100.0,Furnished,2 bathrooms,12.9536397,80.1628158
AGENT,4.0,BHK,Independent House,Camp,"50,000",1700.0,Unfurnished,5 bathrooms,19.330194,-89.94351380117641
AGENT,3.0,BHK,Independent House,Camp,"30,000",1500.0,Unfurnished,3 bathrooms,19.330194,-89.94351380117641
AGENT,3.0,BHK,Apartment,Velachery,"60,000",1400.0,Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"16,500",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"25,000",1400.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,4.0,BHK,Independent House,Velachery,"26,000",1650.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"25,000",1550.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"25,000",1550.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"30,000",1650.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"22,000",1350.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"27,000",1400.0,Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"22,500",1350.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"18,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"16,500",1250.0,Semi-Furnished,1 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"30,000",1650.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"25,500",1750.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"46,000",1855.0,Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"35,000",1950.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"30,000",1750.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"30,000",1400.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"30,000",600.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"16,500",1200.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"26,000",1680.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"26,500",1350.0,Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"20,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"24,000",1650.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,8.0,BHK,Independent House,Velachery,"75,000",3500.0,Semi-Furnished,7 bathrooms,12.980165450000001,80.22285056225584
AGENT,8.0,BHK,Independent House,Velachery,"75,000",3500.0,Semi-Furnished,7 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"20,500",950.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"20,000",900.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"22,000",1250.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"36,000",1300.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"12,000",800.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"13,000",750.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"26,000",1550.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"24,500",1450.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"28,000",1550.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,4.0,BHK,Apartment,Velachery,"50,000",2500.0,Semi-Furnished,4 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"20,000",950.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"31,500",1955.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"23,000",1350.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"21,000",1350.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"36,000",1350.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,1.0,BHK,Apartment,Velachery,"10,000",650.0,Unfurnished,1 bathrooms,12.980165450000001,80.22285056225584
AGENT,5.0,BHK,Apartment,Velachery,"45,000",1750.0,Unfurnished,5 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"22,500",1430.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"27,500",1400.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"48,500",1750.0,Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,1.0,BHK,Apartment,Velachery,"12,500",750.0,Semi-Furnished,1 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"17,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"32,000",1550.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"22,000",1300.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"33,000",1955.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"24,000",1400.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"18,000",1300.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"24,000",1480.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"30,000",1400.0,Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"45,000",2000.0,Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,4.0,BHK,Villa,Velachery,"55,000",3500.0,Semi-Furnished,East facing,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"22,500",1350.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Madipakkam,"21,000",1650.0,Semi-Furnished,3 bathrooms,12.9611348,80.2001292
AGENT,4.0,BHK,Apartment,Velachery,"40,000",2000.0,Semi-Furnished,4 bathrooms,12.980165450000001,80.22285056225584
AGENT,4.0,BHK,Villa,Madipakkam,"50,000",1950.0,Furnished,5 bathrooms,12.9611348,80.2001292
AGENT,2.0,BHK,Apartment,Velachery,"19,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,5.0,BHK,Independent Floor,Velachery,1.3,3450.0,Semi-Furnished,East facing,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"28,000",1550.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,4.0,BHK,Independent Floor,Velachery,"90,000",2850.0,Semi-Furnished,4 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"40,000",1800.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Madipakkam,"18,000",1300.0,Semi-Furnished,3 bathrooms,12.9611348,80.2001292
AGENT,3.0,BHK,Apartment,Madipakkam,"24,000",1650.0,Semi-Furnished,3 bathrooms,12.9611348,80.2001292
AGENT,3.0,BHK,Apartment,Madipakkam,"20,000",1350.0,Semi-Furnished,2 bathrooms,12.9611348,80.2001292
AGENT,3.0,BHK,Apartment,Velachery,"23,500",1650.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"17,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Madipakkam,"23,000",1550.0,Semi-Furnished,3 bathrooms,12.9611348,80.2001292
AGENT,2.0,BHK,Apartment,Velachery,"19,000",1300.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"19,000",1300.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"17,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"30,000",1750.0,Semi-Furnished,5 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Madipakkam,"23,000",1650.0,Semi-Furnished,3 bathrooms,12.9611348,80.2001292
AGENT,3.0,BHK,Apartment,Velachery,"19,000",1400.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Madipakkam,"15,500",1280.0,Semi-Furnished,2 bathrooms,12.9611348,80.2001292
AGENT,2.0,BHK,Apartment,Velachery,"19,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"18,500",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"21,000",1300.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"32,000",1350.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"19,500",1350.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"15,500",1150.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Madipakkam,"12,500",1150.0,Semi-Furnished,2 bathrooms,12.9611348,80.2001292
AGENT,3.0,BHK,Apartment,Velachery,"32,500",1400.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"17,500",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"15,500",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"22,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"25,000",1500.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"30,000",1650.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"22,000",1400.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"25,000",1750.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"22,500",1350.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,1.0,BHK,Apartment,Velachery,"11,000",750.0,Semi-Furnished,1 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"35,000",1955.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,4.0,BHK,Independent House,Velachery,"42,000",3500.0,Furnished,4 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"28,000",1750.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"18,000",1250.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,5.0,BHK,Villa,Velachery,"65,000",3550.0,Semi-Furnished,5 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"30,000",1950.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Independent House,Velachery,"30,000",1950.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Villa,Velachery,"25,000",1450.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Pallikaranai,"25,500",1400.0,Semi-Furnished,North facing,12.9304748,80.2077692
AGENT,3.0,BHK,Villa,Velachery,"33,000",1950.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"36,000",1550.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,2.0,BHK,Apartment,Velachery,"17,500",1110.0,Semi-Furnished,2 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Velachery,"25,000",1400.0,Semi-Furnished,3 bathrooms,12.980165450000001,80.22285056225584
AGENT,3.0,BHK,Apartment,Raja Annamalai Puram,1.2,2200.0,Furnished,3 bathrooms,13.0244783,80.253937
AGENT,3.0,BHK,Apartment,Alwarpet,"75,000",2100.0,Semi-Furnished,3 bathrooms,13.0338602,80.2545491
AGENT,3.0,BHK,Apartment,Gopalapuram,"85,000",2230.0,Semi-Furnished,3 bathrooms,17.134064799999997,81.53082656901205
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"69,000",2250.0,Semi-Furnished,3 bathrooms,12.9858948,80.2644215
AGENT,3.0,BHK,Apartment,Kilpauk,"45,000",1600.0,Semi-Furnished,3 bathrooms,13.0832149,80.2379864
AGENT,3.0,BHK,Apartment,Kotivakkam,"30,000",2000.0,Semi-Furnished,3 bathrooms,12.96954,80.2575889
AGENT,3.0,BHK,Apartment,Thalambur,"13,000",1300.0,Semi-Furnished,3 bathrooms,12.8353744,80.2222088
AGENT,3.0,BHK,Apartment,Anna Nagar West Extension,"21,000",1300.0,Semi-Furnished,2 bathrooms,Not found,Not found
AGENT,2.0,BHK,Independent Floor,Kottivakkam,"12,000",600.0,Unfurnished,2 bathrooms,12.9705053,80.2615033
AGENT,1.0,BHK,Apartment,Palavakam,"10,000",500.0,Unfurnished,1 bathrooms,Not found,Not found
AGENT,3.0,BHK,Apartment,Perumbakkam,"13,900",1700.0,Semi-Furnished,1 bathrooms,12.2202453,78.9945343
AGENT,3.0,BHK,Apartment,Sithalapakkam,"15,200",1215.0,Semi-Furnished,,12.8917047,80.1851133
AGENT,2.0,BHK,Apartment,Neelankarai,"18,000",900.0,Semi-Furnished,2 bathrooms,12.9454955,80.2574692
AGENT,2.0,BHK,Apartment,Neelankarai,"18,000",900.0,Semi-Furnished,2 bathrooms,12.9454955,80.2574692
AGENT,3.0,BHK,Apartment,Thiruvanmiyur,"33,000",1600.0,Semi-Furnished,2 bathrooms,12.9858948,80.2644215
AGENT,2.0,BHK,Apartment,Perumbakkam,"15,000",650.0,Semi-Furnished,1 bathrooms,12.2202453,78.9945343
AGENT,2.0,BHK,Apartment,Navallur,"16,000",1300.0,Semi-Furnished,2 bathrooms,11.728208850000001,75.57197828274799
AGENT,2.0,BHK,Apartment,Navallur,"20,000",1300.0,Furnished,2 bathrooms,11.728208850000001,75.57197828274799
AGENT,2.0,BHK,Apartment,Kotivakkam,"15,000",839.0,Semi-Furnished,1 bathrooms,12.96954,80.2575889
AGENT,3.0,BHK,Apartment,Pallavan Nagar,"17,000",1200.0,Semi-Furnished,3 bathrooms,13.1216772,80.2355902
AGENT,3.0,BHK,Apartment,Pallavan Nagar,"17,000",1200.0,Semi-Furnished,3 bathrooms,13.1216772,80.2355902
AGENT,3.0,BHK,Apartment,Pallavan Nagar,"18,000",1200.0,Semi-Furnished,3 bathrooms,13.1216772,80.2355902
AGENT,1.0,BHK,Independent House,Madipakkam,"10,500",450.0,Semi-Furnished,,12.9611348,80.2001292
AGENT,3.0,BHK,Independent House,Adambakam,"17,000",1100.0,Semi-Furnished,2 bathrooms,Not found,Not found
AGENT,2.0,BHK,Independent House,Neelankarai,"17,000",850.0,Unfurnished,3 bathrooms,12.9454955,80.2574692
AGENT,2.0,BHK,Independent House,Neelankarai,"29,500",900.0,Semi-Furnished,2 bathrooms,12.9454955,80.2574692
